,gender,SeniorCitizen,tenure,PhoneService,MultipleLines,InternetService,DeviceProtection,TechSupport,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Family,OnlineServices,StreamingServices,Churn
3869,1,0,3,1,Yes,Fiber optic,No,No,One year,1,Electronic check,4,4,1,1,1,No
3870,0,0,4,0,No phone service,DSL,Yes,No,One year,1,Electronic check,2,3,1,1,1,No
3871,1,0,1,1,Yes,Fiber optic,Yes,No,Month-to-month,1,Bank transfer (automatic),4,1,0,0,1,Yes
3872,1,0,1,1,No,Fiber optic,Yes,Yes,Month-to-month,0,Electronic check,4,2,1,0,1,No
3873,0,0,3,0,No phone service,DSL,No,Yes,Two year,0,Bank transfer (automatic),1,3,1,1,0,No
3874,0,0,1,1,No,DSL,No,No,Month-to-month,1,Electronic check,2,2,0,0,0,No
3875,1,1,3,1,Yes,Fiber optic,Yes,Yes,One year,1,Electronic check,4,4,1,1,1,Yes
3876,1,0,2,1,Yes,Fiber optic,No,No,Month-to-month,1,Electronic check,4,3,0,1,1,No
3877,0,0,2,0,No phone service,DSL,Yes,No,One year,1,Electronic check,2,2,1,1,1,Yes
3878,1,0,4,1,Yes,Fiber optic,Yes,Yes,Two year,1,Bank transfer (automatic),4,4,1,1,1,No
3879,1,0,1,1,No,DSL,No,No,Month-to-month,0,Electronic check,2,1,0,0,0,Yes
3880,1,0,2,1,Yes,DSL,Yes,Yes,One year,1,Credit card (automatic),3,3,1,0,1,No
3881,1,0,4,1,Yes,DSL,No,Yes,Two year,0,Bank transfer (automatic),2,4,1,1,0,No
3882,1,0,1,1,No,DSL,No,No,Month-to-month,1,Credit card (automatic),2,1,0,0,0,No
3883,0,0,2,1,Yes,Fiber optic,No,No,Month-to-month,1,Electronic check,3,2,0,1,0,No
3884,0,0,2,1,Yes,Fiber optic,No,Yes,Month-to-month,1,Electronic check,3,3,1,0,1,No
3885,0,0,1,1,Yes,Fiber optic,No,No,Month-to-month,1,Electronic check,3,1,0,0,0,No
3886,0,1,4,1,Yes,Fiber optic,No,No,One year,1,Bank transfer (automatic),4,4,1,1,1,No
3887,1,0,2,1,No,Fiber optic,No,No,Month-to-month,0,Electronic check,3,2,0,1,0,Yes
3888,0,0,1,1,No,Fiber optic,No,No,Month-to-month,0,Credit card (automatic),3,1,0,0,1,Yes
3889,1,0,2,1,No,No,No internet service,No internet service,One year,0,Credit card (automatic),1,1,0,1,1,No
3890,0,0,4,1,Yes,Fiber optic,Yes,Yes,One year,1,Electronic check,4,4,1,1,1,Yes
3891,1,0,3,1,Yes,DSL,No,No,One year,0,Credit card (automatic),2,3,1,1,0,No
3892,0,0,2,1,No,No,No internet service,No internet service,Month-to-month,0,Credit card (automatic),1,1,0,1,1,No
3893,0,1,1,1,No,DSL,No,No,Month-to-month,1,Mailed check,2,2,0,1,0,No
3894,0,0,4,1,Yes,Fiber optic,Yes,Yes,Two year,0,Mailed check,4,4,1,1,1,No
3895,1,0,4,1,Yes,No,No internet service,No internet service,Two year,0,Bank transfer (automatic),1,3,1,1,1,No
3896,0,0,3,1,No,No,No internet service,No internet service,One year,0,Mailed check,1,2,1,1,1,No
3897,0,0,4,1,Yes,Fiber optic,Yes,Yes,Two year,1,Electronic check,4,4,1,1,1,No
3898,0,0,3,1,Yes,No,No internet service,No internet service,One year,0,Credit card (automatic),1,2,0,1,1,No
3899,0,1,3,1,Yes,Fiber optic,Yes,No,Month-to-month,1,Electronic check,4,4,1,1,1,No
3900,0,0,3,1,No,No,No internet service,No internet service,One year,0,Mailed check,1,2,1,1,1,No
3901,1,0,4,1,Yes,Fiber optic,Yes,Yes,Two year,1,Bank transfer (automatic),4,4,1,1,1,No
3902,0,0,1,0,No phone service,DSL,No,No,Month-to-month,0,Mailed check,1,1,0,1,0,No
3903,1,0,3,1,No,Fiber optic,No,Yes,Month-to-month,1,Mailed check,3,4,0,1,0,No
3904,1,0,3,1,No,No,No internet service,No internet service,Month-to-month,0,Mailed check,1,2,1,1,1,No
3905,0,0,1,0,No phone service,DSL,No,No,Month-to-month,0,Credit card (automatic),1,1,0,0,1,Yes
3906,0,0,1,1,No,Fiber optic,No,No,Month-to-month,0,Electronic check,3,1,1,0,1,Yes
3907,1,0,2,1,No,Fiber optic,Yes,Yes,Month-to-month,0,Mailed check,4,3,0,0,1,No
3908,0,1,4,1,Yes,Fiber optic,Yes,Yes,Two year,1,Bank transfer (automatic),4,4,1,1,1,No
3909,1,0,2,1,No,No,No internet service,No internet service,Two year,0,Credit card (automatic),1,1,0,1,1,No
3910,0,0,3,1,Yes,Fiber optic,Yes,No,Month-to-month,1,Electronic check,4,4,0,1,1,Yes
3911,1,0,2,1,No,DSL,No,No,Month-to-month,0,Electronic check,2,2,0,1,0,Yes
3912,0,0,4,1,Yes,Fiber optic,Yes,Yes,Two year,0,Credit card (automatic),4,4,1,1,1,No
3913,1,0,4,1,Yes,No,No internet service,No internet service,Two year,0,Credit card (automatic),1,3,1,1,1,No
3914,1,0,3,1,No,No,No internet service,No internet service,One year,0,Mailed check,1,2,0,1,1,No
3915,0,0,4,1,No,Fiber optic,Yes,No,One year,1,Credit card (automatic),3,4,1,1,0,No
3916,1,0,1,1,No,Fiber optic,No,No,Month-to-month,0,Mailed check,2,1,1,0,0,No
3917,1,1,1,1,No,Fiber optic,No,No,Month-to-month,0,Electronic check,2,1,0,0,0,Yes
3918,1,0,2,1,No,Fiber optic,No,No,Month-to-month,1,Electronic check,4,3,1,0,1,Yes
3919,0,0,1,1,Yes,Fiber optic,No,No,Month-to-month,1,Bank transfer (automatic),4,2,0,0,1,Yes
3920,1,0,4,1,Yes,Fiber optic,Yes,Yes,Two year,1,Credit card (automatic),3,4,0,0,0,No
3921,0,0,2,1,Yes,DSL,Yes,No,Month-to-month,0,Mailed check,2,3,1,1,0,No
3922,1,1,4,1,Yes,Fiber optic,No,No,Month-to-month,1,Credit card (automatic),4,4,1,0,1,No
3923,1,0,1,1,No,Fiber optic,No,No,Month-to-month,1,Mailed check,3,1,0,0,1,Yes
3924,0,0,3,1,Yes,Fiber optic,No,No,One year,1,Mailed check,3,4,1,0,1,Yes
3925,0,0,3,1,Yes,DSL,No,Yes,One year,0,Mailed check,3,3,1,1,1,No
3926,1,0,2,0,No phone service,DSL,Yes,No,Month-to-month,0,Mailed check,1,1,0,1,0,No
3927,1,0,1,1,No,No,No internet service,No internet service,Month-to-month,1,Credit card (automatic),1,1,1,1,1,Yes
3928,0,0,2,1,No,Fiber optic,Yes,No,Month-to-month,1,Credit card (automatic),4,3,1,0,1,No
3929,1,0,3,1,No,DSL,No,No,One year,1,Bank transfer (automatic),2,3,1,0,0,No
3930,0,0,4,1,Yes,Fiber optic,Yes,Yes,One year,1,Electronic check,4,4,1,1,1,No
3931,0,0,2,1,No,DSL,No,Yes,Month-to-month,1,Mailed check,3,3,1,1,1,No
3932,0,1,1,1,Yes,Fiber optic,Yes,No,Month-to-month,1,Electronic check,3,1,0,0,0,Yes
3933,1,0,1,1,No,No,No internet service,No internet service,Month-to-month,0,Credit card (automatic),1,1,0,1,1,No
3934,0,0,2,0,No phone service,DSL,No,Yes,One year,0,Mailed check,2,2,1,1,0,No
3935,0,0,4,1,No,No,No internet service,No internet service,Two year,0,Credit card (automatic),1,2,1,1,1,No
3936,1,0,1,1,No,DSL,Yes,Yes,Month-to-month,1,Bank transfer (automatic),2,2,0,1,1,No
3937,0,0,1,1,No,No,No internet service,No internet service,Month-to-month,1,Credit card (automatic),1,1,0,1,1,No
3938,0,0,1,1,No,DSL,No,No,Month-to-month,0,Mailed check,2,1,0,1,0,No
3939,0,0,1,1,No,Fiber optic,No,No,Month-to-month,0,Electronic check,3,1,1,0,1,Yes
3940,1,0,2,0,No phone service,DSL,No,No,Month-to-month,1,Bank transfer (automatic),1,2,0,0,0,No
3941,1,0,1,1,No,No,No internet service,No internet service,Month-to-month,1,Bank transfer (automatic),1,1,1,1,1,No
3942,1,0,1,1,No,DSL,No,No,Month-to-month,1,Electronic check,2,1,0,0,0,Yes
3943,1,1,1,1,No,DSL,No,No,Month-to-month,0,Electronic check,2,1,0,0,0,No
3944,0,0,1,1,No,No,No internet service,No internet service,One year,0,Mailed check,1,1,1,1,1,No
3945,0,0,1,0,No phone service,DSL,No,Yes,Month-to-month,0,Mailed check,1,1,0,1,0,Yes
3946,0,0,1,0,No phone service,DSL,Yes,Yes,Month-to-month,0,Mailed check,2,2,0,1,1,Yes
3947,0,0,1,1,No,DSL,Yes,No,Month-to-month,0,Credit card (automatic),2,1,0,1,0,No
3948,0,0,4,1,No,Fiber optic,No,No,One year,0,Bank transfer (automatic),3,4,1,0,1,No
3949,0,0,2,1,Yes,DSL,No,No,Month-to-month,0,Mailed check,2,2,1,1,0,No
3950,1,1,3,1,Yes,Fiber optic,No,No,Month-to-month,1,Electronic check,4,4,0,0,1,Yes
3951,1,0,4,1,Yes,DSL,Yes,Yes,Two year,0,Mailed check,3,4,1,1,1,No
3952,0,0,4,1,Yes,Fiber optic,Yes,Yes,Two year,1,Credit card (automatic),4,4,0,1,1,No
3953,0,1,1,1,No,Fiber optic,Yes,No,Month-to-month,0,Electronic check,3,2,0,0,0,Yes
3954,1,1,2,1,Yes,Fiber optic,No,No,Month-to-month,1,Electronic check,4,3,1,0,1,No
3955,1,0,2,0,No phone service,DSL,No,No,Month-to-month,1,Electronic check,2,2,1,0,1,No
3956,0,0,1,1,Yes,Fiber optic,Yes,No,Month-to-month,1,Electronic check,4,2,1,1,1,Yes
3957,1,0,4,1,Yes,Fiber optic,Yes,No,Two year,0,Electronic check,4,4,1,0,1,No
3958,1,0,2,1,Yes,Fiber optic,No,No,Month-to-month,1,Bank transfer (automatic),3,2,1,0,0,Yes
3959,1,0,4,1,No,DSL,Yes,No,One year,1,Bank transfer (automatic),2,3,0,0,1,No
3960,0,0,1,1,No,DSL,Yes,No,Month-to-month,0,Electronic check,2,1,0,0,1,No
3961,0,0,1,0,No phone service,DSL,No,No,Month-to-month,1,Mailed check,1,1,0,1,0,No
3962,0,1,1,1,Yes,Fiber optic,No,No,Month-to-month,1,Electronic check,3,2,1,0,1,Yes
3963,0,0,4,1,No,No,No internet service,No internet service,Two year,0,Credit card (automatic),1,3,0,1,1,No
3964,0,0,4,1,Yes,Fiber optic,Yes,Yes,Two year,0,Credit card (automatic),4,4,1,1,1,No
3965,0,1,3,1,Yes,Fiber optic,Yes,No,One year,1,Electronic check,4,4,1,1,1,No
3966,1,0,4,1,Yes,Fiber optic,No,Yes,Two year,1,Credit card (automatic),4,4,1,1,1,No
3967,0,0,3,1,No,No,No internet service,No internet service,One year,0,Mailed check,1,2,1,1,1,No
3968,0,0,4,1,No,No,No internet service,No internet service,Two year,0,Bank transfer (automatic),1,3,1,1,1,No
3969,1,0,1,1,No,Fiber optic,No,No,Month-to-month,1,Credit card (automatic),2,1,1,0,0,No
3970,1,0,3,1,No,DSL,No,Yes,One year,0,Credit card (automatic),2,3,1,1,1,No
3971,0,0,2,1,Yes,No,No internet service,No internet service,Two year,0,Credit card (automatic),1,2,0,1,1,Yes
3972,1,0,3,1,No,DSL,No,No,Month-to-month,1,Bank transfer (automatic),2,3,0,1,0,No
3973,0,0,3,0,No phone service,DSL,Yes,Yes,One year,1,Credit card (automatic),2,3,1,1,1,No
3974,1,0,3,1,Yes,DSL,Yes,No,One year,0,Mailed check,3,3,1,1,1,No
3975,0,1,2,1,Yes,Fiber optic,No,No,Month-to-month,1,Credit card (automatic),3,3,0,0,1,Yes
3976,0,0,1,0,No phone service,DSL,No,No,Month-to-month,1,Electronic check,1,1,0,0,0,Yes
3977,1,0,4,1,No,Fiber optic,Yes,Yes,Two year,1,Credit card (automatic),4,4,1,1,1,No
3978,1,0,1,1,No,Fiber optic,No,No,Month-to-month,0,Mailed check,4,1,0,0,1,No
3979,1,0,4,1,Yes,No,No internet service,No internet service,Two year,1,Credit card (automatic),1,3,1,1,1,No
3980,1,0,2,1,Yes,Fiber optic,Yes,No,Month-to-month,1,Electronic check,4,3,0,1,1,Yes
3981,0,1,1,1,Yes,Fiber optic,No,No,Month-to-month,0,Electronic check,3,2,0,0,1,No
3982,1,0,4,1,Yes,No,No internet service,No internet service,Two year,0,Mailed check,1,3,1,1,1,No
3983,1,0,1,0,No phone service,DSL,No,No,Month-to-month,1,Electronic check,1,1,0,0,0,Yes
3984,0,0,4,1,Yes,No,No internet service,No internet service,Two year,0,Bank transfer (automatic),1,3,1,1,1,No
3985,1,1,2,1,No,DSL,No,No,Month-to-month,1,Bank transfer (automatic),2,2,1,1,0,No
3986,1,0,4,1,Yes,Fiber optic,Yes,Yes,Two year,0,Mailed check,4,4,1,1,0,No
3987,0,0,2,1,Yes,Fiber optic,No,No,Month-to-month,1,Electronic check,3,2,0,0,0,Yes
3988,1,0,3,1,Yes,DSL,Yes,Yes,One year,1,Credit card (automatic),3,4,0,1,1,No
3989,0,0,1,0,No phone service,DSL,No,No,Month-to-month,1,Electronic check,2,1,1,1,1,No
3990,1,0,2,1,No,Fiber optic,No,No,Month-to-month,1,Electronic check,4,2,0,0,1,No
3991,0,0,1,1,Yes,Fiber optic,No,Yes,Month-to-month,1,Electronic check,4,1,0,1,1,Yes
3992,0,0,4,1,Yes,DSL,Yes,No,Two year,0,Mailed check,3,4,0,1,1,No
3993,0,0,4,1,Yes,DSL,No,Yes,Two year,0,Electronic check,2,4,1,1,0,No
3994,0,1,3,1,Yes,Fiber optic,No,No,One year,1,Credit card (automatic),4,4,1,1,1,Yes
3995,1,0,2,1,No,Fiber optic,No,No,Month-to-month,1,Bank transfer (automatic),3,3,1,1,0,Yes
3996,1,0,2,1,No,No,No internet service,No internet service,Two year,0,Mailed check,1,2,0,1,1,No
3997,0,0,4,1,No,DSL,No,No,Two year,1,Credit card (automatic),2,4,1,1,1,No
3998,1,0,3,1,No,DSL,No,No,Month-to-month,0,Mailed check,2,3,1,1,0,No
3999,0,1,1,1,No,Fiber optic,No,No,Month-to-month,1,Electronic check,2,1,0,0,0,Yes
4000,0,1,3,1,Yes,Fiber optic,Yes,No,Month-to-month,1,Electronic check,4,4,0,0,1,No
4001,1,0,3,1,Yes,Fiber optic,Yes,Yes,Two year,1,Bank transfer (automatic),4,4,1,1,1,No
4002,1,0,4,1,Yes,DSL,Yes,Yes,Two year,1,Bank transfer (automatic),3,4,1,1,1,No
4003,0,0,3,1,No,No,No internet service,No internet service,Two year,0,Mailed check,1,2,0,1,1,No
4004,1,0,4,1,Yes,DSL,Yes,Yes,Two year,1,Bank transfer (automatic),2,4,1,1,0,No
4005,1,0,1,1,Yes,No,No internet service,No internet service,Month-to-month,1,Mailed check,1,1,0,1,1,Yes
4006,1,0,4,1,No,No,No internet service,No internet service,Two year,1,Credit card (automatic),1,3,1,1,1,No
4007,1,0,3,1,Yes,No,No internet service,No internet service,Two year,0,Bank transfer (automatic),1,3,1,1,1,No
4008,0,0,3,0,No phone service,DSL,Yes,Yes,One year,1,Electronic check,2,3,1,0,1,No
4009,1,0,4,1,No,DSL,Yes,Yes,Two year,1,Bank transfer (automatic),3,4,0,1,1,No
4010,0,0,1,1,No,No,No internet service,No internet service,Month-to-month,0,Mailed check,1,1,0,1,1,No
4011,0,0,2,1,No,No,No internet service,No internet service,Two year,1,Mailed check,1,2,1,1,1,No
4012,0,0,1,1,No,DSL,No,No,Month-to-month,0,Electronic check,2,1,0,1,0,Yes
4013,0,0,1,1,Yes,DSL,No,Yes,Month-to-month,1,Mailed check,2,1,0,0,0,No
4014,0,1,3,1,Yes,Fiber optic,Yes,No,Month-to-month,0,Credit card (automatic),4,4,0,1,1,No
4015,0,0,3,1,Yes,DSL,No,No,One year,0,Mailed check,2,3,0,1,0,No
4016,0,0,1,1,No,DSL,No,No,Month-to-month,0,Mailed check,2,1,0,0,0,No
4017,0,0,2,1,Yes,DSL,Yes,No,One year,0,Mailed check,2,3,0,1,0,No
4018,0,0,1,1,No,DSL,Yes,No,One year,0,Electronic check,2,2,1,1,1,No
4019,1,0,2,1,Yes,Fiber optic,No,No,Month-to-month,1,Electronic check,4,3,0,1,1,Yes
4020,1,1,4,0,No phone service,DSL,Yes,Yes,Two year,1,Credit card (automatic),2,4,1,1,1,No
4021,0,0,1,1,No,No,No internet service,No internet service,Month-to-month,1,Mailed check,1,1,1,1,1,Yes
4022,0,0,2,1,No,No,No internet service,No internet service,Month-to-month,0,Mailed check,1,1,0,1,1,No
4023,1,0,3,1,No,No,No internet service,No internet service,One year,0,Bank transfer (automatic),1,2,0,1,1,No
4024,0,0,1,0,No phone service,DSL,No,No,Month-to-month,0,Bank transfer (automatic),1,1,0,0,0,No
4025,1,0,1,1,No,Fiber optic,Yes,No,Month-to-month,1,Bank transfer (automatic),3,1,0,0,0,Yes
4026,1,0,4,1,Yes,Fiber optic,Yes,Yes,Two year,1,Credit card (automatic),4,4,1,1,1,No
4027,0,0,2,0,No phone service,DSL,No,No,Month-to-month,1,Electronic check,1,2,1,0,0,Yes
4028,1,0,4,1,No,Fiber optic,Yes,Yes,Two year,0,Credit card (automatic),4,4,0,1,1,No
4029,0,0,4,0,No phone service,DSL,Yes,Yes,Two year,0,Bank transfer (automatic),2,3,0,1,0,No
4030,0,0,1,1,No,DSL,No,Yes,Month-to-month,1,Mailed check,2,1,1,0,0,No
4031,0,0,4,1,Yes,Fiber optic,Yes,Yes,Two year,1,Bank transfer (automatic),4,4,1,1,1,No
4032,1,1,4,1,Yes,Fiber optic,Yes,No,Month-to-month,1,Electronic check,3,4,1,1,0,No
4033,1,0,4,1,No,DSL,No,Yes,One year,0,Mailed check,2,4,1,1,0,No
4034,1,0,1,1,No,DSL,No,No,Month-to-month,0,Bank transfer (automatic),2,1,1,0,0,No
4035,1,0,3,1,Yes,Fiber optic,No,Yes,Month-to-month,1,Bank transfer (automatic),4,4,1,1,1,No
4036,0,0,2,1,No,No,No internet service,No internet service,Month-to-month,1,Mailed check,1,1,1,1,1,No
4037,0,0,4,1,Yes,No,No internet service,No internet service,Two year,0,Mailed check,1,3,1,1,1,No
4038,0,0,4,1,No,No,No internet service,No internet service,Two year,0,Mailed check,1,2,0,1,1,No
4039,1,0,1,1,Yes,Fiber optic,No,No,Month-to-month,1,Electronic check,4,2,0,0,1,No
4040,1,0,4,0,No phone service,DSL,Yes,No,One year,0,Mailed check,1,3,1,1,0,No
4041,1,0,3,0,No phone service,DSL,Yes,Yes,Two year,1,Bank transfer (automatic),2,3,0,1,1,No
4042,1,0,1,1,No,DSL,No,No,Month-to-month,1,Electronic check,2,1,0,1,0,No
4043,1,1,4,0,No phone service,DSL,Yes,Yes,Two year,1,Credit card (automatic),2,4,1,1,1,No
4044,0,0,4,1,Yes,DSL,Yes,Yes,Two year,1,Bank transfer (automatic),3,4,1,1,1,No
4045,0,0,2,1,No,Fiber optic,No,No,Month-to-month,1,Credit card (automatic),3,2,0,0,0,Yes
4046,0,0,3,1,Yes,DSL,No,No,Month-to-month,1,Mailed check,2,3,0,0,0,No
4047,0,0,4,1,Yes,Fiber optic,Yes,No,Two year,1,Credit card (automatic),4,4,1,1,1,No
4048,0,0,4,0,No phone service,DSL,Yes,Yes,Two year,0,Mailed check,2,3,1,1,1,No
4049,0,1,3,1,Yes,Fiber optic,No,Yes,One year,0,Electronic check,4,4,1,0,1,No
4050,1,1,4,1,Yes,Fiber optic,No,No,Month-to-month,1,Electronic check,4,4,1,1,1,No
4051,0,0,4,1,Yes,Fiber optic,No,No,Two year,1,Credit card (automatic),4,4,1,1,1,No
4052,0,1,3,0,No phone service,DSL,Yes,No,Month-to-month,1,Electronic check,2,2,0,0,1,Yes
4053,1,1,2,1,Yes,DSL,No,No,Month-to-month,0,Bank transfer (automatic),2,2,0,1,0,No
4054,0,1,3,0,No phone service,DSL,Yes,No,Month-to-month,1,Electronic check,2,3,0,1,1,No
4055,1,0,3,0,No phone service,DSL,No,No,Two year,0,Bank transfer (automatic),2,3,0,1,1,No
4056,0,0,1,0,No phone service,DSL,No,No,Month-to-month,1,Electronic check,2,1,0,1,1,Yes
4057,0,0,4,1,Yes,No,No internet service,No internet service,Two year,0,Mailed check,1,3,1,1,1,No
4058,0,0,3,1,Yes,Fiber optic,Yes,Yes,Month-to-month,1,Electronic check,3,3,1,0,0,Yes
4059,0,0,1,1,No,DSL,No,No,Month-to-month,0,Mailed check,2,1,1,0,1,Yes
4060,1,0,3,1,Yes,DSL,Yes,No,Two year,0,Credit card (automatic),2,3,1,0,1,No
4061,0,0,2,1,No,DSL,No,No,Month-to-month,0,Bank transfer (automatic),2,2,0,1,0,No
4062,0,0,1,1,No,Fiber optic,No,No,Month-to-month,0,Electronic check,3,1,0,0,0,Yes
4063,0,0,2,1,Yes,Fiber optic,Yes,No,Month-to-month,1,Electronic check,4,2,0,1,1,Yes
4064,0,0,1,1,No,DSL,No,No,Month-to-month,0,Electronic check,2,1,0,1,0,No
4065,1,0,1,1,No,No,No internet service,No internet service,Month-to-month,0,Mailed check,1,1,0,1,1,Yes
4066,1,0,4,1,Yes,DSL,No,Yes,One year,1,Bank transfer (automatic),2,3,0,1,0,No
4067,0,0,4,1,No,DSL,No,Yes,Two year,1,Bank transfer (automatic),3,4,1,1,1,No
4068,0,0,2,1,No,No,No internet service,No internet service,One year,1,Mailed check,1,1,1,1,1,No
4069,1,0,4,1,No,Fiber optic,No,Yes,Two year,1,Electronic check,4,4,1,1,1,No
4070,1,1,3,1,Yes,Fiber optic,No,No,Month-to-month,1,Electronic check,3,4,1,0,0,No
4071,0,0,2,0,No phone service,DSL,No,No,Month-to-month,1,Electronic check,2,2,0,1,1,No
4072,1,1,1,1,No,Fiber optic,No,No,Month-to-month,1,Electronic check,3,2,0,0,1,No
4073,1,0,2,1,No,DSL,No,No,Month-to-month,1,Electronic check,2,2,1,1,1,Yes
4074,1,1,4,1,Yes,Fiber optic,Yes,No,Month-to-month,1,Electronic check,4,4,1,0,1,Yes
4075,1,0,3,0,No phone service,DSL,No,No,Month-to-month,1,Bank transfer (automatic),2,3,0,1,1,No
4076,1,0,4,1,Yes,Fiber optic,Yes,No,Two year,1,Credit card (automatic),4,4,1,1,1,No
4077,0,1,2,1,Yes,Fiber optic,No,No,Month-to-month,1,Electronic check,4,2,1,0,1,No
4078,1,0,2,1,No,DSL,Yes,Yes,One year,1,Bank transfer (automatic),2,3,1,1,1,Yes
4079,0,0,2,1,Yes,Fiber optic,No,No,Month-to-month,1,Credit card (automatic),3,2,1,1,0,No
4080,0,0,2,1,Yes,No,No internet service,No internet service,Two year,0,Mailed check,1,2,1,1,1,No
4081,0,0,1,1,No,Fiber optic,No,No,Month-to-month,1,Electronic check,2,1,0,0,0,Yes
4082,1,0,3,1,Yes,DSL,Yes,Yes,One year,0,Electronic check,3,4,1,1,1,Yes
4083,0,1,4,1,Yes,Fiber optic,No,No,Month-to-month,1,Electronic check,4,4,1,1,1,Yes
4084,0,0,1,1,No,Fiber optic,No,No,Month-to-month,0,Electronic check,3,1,0,0,1,Yes
4085,0,0,3,0,No phone service,DSL,No,Yes,One year,1,Credit card (automatic),2,2,0,0,1,No
4086,0,0,4,1,Yes,DSL,Yes,Yes,Two year,0,Credit card (automatic),3,4,1,1,1,No
4087,0,0,2,1,No,No,No internet service,No internet service,Month-to-month,1,Mailed check,1,1,0,1,1,No
4088,1,0,1,1,Yes,Fiber optic,No,No,Month-to-month,0,Electronic check,3,2,0,0,0,Yes
4089,0,0,1,1,Yes,Fiber optic,No,No,Month-to-month,1,Electronic check,3,2,0,0,0,Yes
4090,0,0,1,1,No,DSL,No,No,Month-to-month,0,Mailed check,2,1,1,1,0,No
4091,0,0,2,1,Yes,DSL,No,Yes,Month-to-month,1,Credit card (automatic),2,2,0,1,1,No
4092,0,0,1,1,No,No,No internet service,No internet service,Month-to-month,1,Mailed check,1,1,0,1,1,No
4093,0,0,2,1,Yes,Fiber optic,No,No,Month-to-month,1,Credit card (automatic),3,3,0,0,0,No
4094,1,0,1,1,No,Fiber optic,No,Yes,Month-to-month,0,Electronic check,3,1,0,0,0,No
4095,1,0,1,1,No,Fiber optic,No,Yes,Month-to-month,1,Mailed check,3,1,0,1,0,No
4096,0,0,2,1,No,Fiber optic,Yes,No,Month-to-month,1,Bank transfer (automatic),3,3,0,1,1,No
4097,1,0,4,1,No,Fiber optic,No,Yes,Month-to-month,1,Credit card (automatic),4,4,1,1,1,No
4098,1,0,1,1,No,No,No internet service,No internet service,Month-to-month,1,Mailed check,1,1,0,1,1,Yes
4099,0,0,1,0,No phone service,DSL,No,No,Month-to-month,0,Bank transfer (automatic),1,1,0,1,0,No
4100,1,0,3,1,No,No,No internet service,No internet service,Two year,0,Electronic check,1,2,1,1,1,No
4101,1,0,1,1,No,DSL,No,No,Month-to-month,1,Bank transfer (automatic),2,1,0,1,1,No
4102,1,0,1,1,No,DSL,No,No,Month-to-month,0,Electronic check,2,1,1,0,0,No
4103,1,0,4,1,Yes,Fiber optic,Yes,No,Two year,1,Credit card (automatic),4,4,1,0,1,No
4104,1,0,1,1,No,DSL,No,No,Month-to-month,1,Bank transfer (automatic),2,1,1,1,0,No
4105,0,0,4,1,Yes,Fiber optic,No,Yes,Two year,0,Credit card (automatic),4,4,1,1,1,No
4106,0,1,2,1,Yes,Fiber optic,No,No,Month-to-month,1,Electronic check,4,3,1,0,1,Yes
4107,0,0,4,1,Yes,Fiber optic,No,No,Two year,1,Credit card (automatic),4,4,1,1,1,No
4108,1,0,3,1,No,No,No internet service,No internet service,One year,1,Bank transfer (automatic),1,2,1,1,1,No
4109,1,0,1,0,No phone service,DSL,No,No,Month-to-month,1,Electronic check,1,1,0,0,0,Yes
4110,1,0,4,1,No,DSL,No,Yes,Two year,0,Mailed check,2,4,1,1,1,No
4111,0,0,2,1,No,DSL,Yes,No,One year,0,Bank transfer (automatic),2,3,0,1,1,No
4112,0,0,4,1,Yes,Fiber optic,Yes,No,Month-to-month,1,Bank transfer (automatic),4,4,0,1,1,No
4113,1,0,3,1,No,No,No internet service,No internet service,One year,1,Credit card (automatic),1,2,0,1,1,No
4114,0,0,3,1,No,No,No internet service,No internet service,Two year,0,Mailed check,1,2,1,1,1,No
4115,1,0,3,1,Yes,DSL,Yes,Yes,One year,0,Bank transfer (automatic),3,4,1,1,1,No
4116,0,0,2,1,No,No,No internet service,No internet service,One year,0,Bank transfer (automatic),1,1,1,1,1,No
4117,1,0,4,1,No,Fiber optic,Yes,No,Two year,0,Credit card (automatic),4,4,1,1,1,No
4118,0,0,3,1,No,Fiber optic,No,No,Month-to-month,0,Credit card (automatic),3,3,0,1,0,No
4119,1,0,3,1,No,No,No internet service,No internet service,One year,1,Mailed check,1,2,0,1,1,No
4120,1,0,2,1,No,Fiber optic,No,No,One year,0,Bank transfer (automatic),3,3,1,0,1,No
4121,1,1,2,1,Yes,Fiber optic,Yes,No,Month-to-month,1,Electronic check,4,3,1,1,1,Yes
4122,1,0,3,1,No,DSL,No,Yes,One year,0,Credit card (automatic),2,3,1,1,0,No
4123,1,1,3,1,No,Fiber optic,No,No,Month-to-month,0,Credit card (automatic),3,3,1,0,0,No
4124,0,1,2,1,Yes,Fiber optic,No,No,Month-to-month,1,Electronic check,4,3,1,0,1,No
4125,1,0,3,1,No,Fiber optic,Yes,No,Month-to-month,1,Credit card (automatic),3,3,1,1,0,No
4126,1,0,1,1,No,No,No internet service,No internet service,Month-to-month,0,Mailed check,1,1,1,1,1,No
